,Tweet,Emotion,Intensity
1685,Bring on my interview at hospital tho ðŸ™ˆðŸ™ˆ #nervous,fear,2
1686,@kohara19 It's a rare land octopus. Be very afraid.,fear,0
1687,i'd let jiho step on my throat but he'd probs be afraid he'd hurt me,fear,2
1688,This week's Massacre Theatre pert by @LarsenOnFilm is the first one I can think of that requires subtitles. #breathless,fear,0
1689,@Owlman2011 @charitypricey @jon_newsome @PRAWNSANDOWl @smith_alister @MikeConnelly9 average 22000 for the massif... ,fear,0
1690,I had a panic attack when I couldn't find @katrinalaw on #Twitter Turns out my Twitter is a jerk. I can still see her. #NyssaAlghul #panic,fear,3
1691,"@washingtondc @NMAAHC That is Noah Ark, it's a terrific design.",fear,0
1692,"@Beetrootrabbit it was, work was an awful reality on the Tuesday @verilyberrily @emmmmerla, thanks so much for coming! xx",fear,0
1693,@peacexxanna your nightmare,fear,1
1694,"@stephtikkanen oh so true, so true. ",fear,0
1695,"Tomorrow is going to be a challenge, I have to talk at a freshers fair to STRANGERS ðŸ˜and pick up my new flat keys ",fear,0
1696,not only was that the worst @EGX that's I've attended but worth one of the worst cons I've been to in the last 5 years ,fear,0
1697,@mcauley_ross rojo is awful,fear,0
1698,"@Relaqss I know she did horrible shit, but it wouldn't make anything better in the end, but your choice",fear,0
1699,@JessicaLRohlik you seriously need to pop out of some curtains while matt is filming  to scare the bejesus out of him.,fear,0
1700,"@DatelineNBC this is a sight, sound &amp; smell to behold in person--still gives me the creeps to think about. #shudder",fear,2
1701,"How the fuck do we #live our lives admiring everybody that ever just did something to #win it, then be #afraid to even try to do it yourself",fear,1
1702,@BritishBakeOff Val's 'soggy bottom' face will haunt me. Stay strong V-dog!,fear,0
1703,I feel ghastly and I'm really hoping it's just a post-birthday slump. Back to full research mode tomorrow either way.,fear,1
1704,@NHLexpertpicks @usahockey USA was embarrassing to watch. When was the last time you guys won a game..?  #joke,fear,0
1705,@F1abraham holy shit...what the hell happened to your lips!! Fix that shit! #mtv #teenmom #horrible,fear,0
1706,I'm excited for the #FirstDayofFall &amp; the rest of the season. I have 2 #Halloween #scare events I'm covering for @ThrillzCo in the next week,fear,0
1707,It really is amazing the money they give to some of these QB's #nfl #texans #brock ,fear,0
1708,ACT 4 #anxiety &amp; #depression group. @livingwellihc beginning Mon October 17 for 6 weeks. Contact me to register now! #mindfulness #Halifax,fear,0
1709,@bobcesca_go @sesmithesq \nDidn't Florida 2000 teach you anything? I live here in Palm Beach County and lived through that nightmare.,fear,1
1710,@HotRodArchie @qadkins79 I have noticed since #HillarysHeath has become an issue the left is going full panic mode. #NTAC,fear,2
1711,@GeneralBakshi Only Indian seems to be afraid of War is @sardesairajdeep n like India is for WAR! WAR! WAR! we cry war. #PakistanMustPay,fear,1
1712,@Mickeyplyler @QualkTalk the refs are in GT's favor tonight. #terrible,fear,0
1713,@ManUtd carrick and Herrera proved their worth last night. What more does Rooney need to do to get dropped #awful. Rashford needs to start,fear,0
1714,"Goodmorning fam, do you know that your critical condition pave way for your miracle, so #dont  #be #happy",fear,0
1715,I have another test tonight #nervous,fear,3
1716,both afraid of all the same things,fear,2
1717,Omg he kissed herðŸ™ˆ #shy #w,fear,0
1718,"@GambinoDeeJay @Linda76Graham @mikeeshy \n\nAnd also, trying to find it on Youtube is a fucking nightmare.",fear,0
1719,@GambieRanger @David__Osland which is why a leader who is encouraging his supporters to deselect is such a concern for many of us.,fear,0
1720,"Malins with another surging run forward almost sets McCreadie up at the far post.  Decent game for the neutral, nervous for @Lewes_cfc fans",fear,1
1721,Well this is flipping great! Flipping standstill on the freeway! #anxiety #stepofftheledge #youvegottobekiddingme,fear,2
1722,Heard of panic! At the disco? How about Kach-ing! at the ATM,fear,0
1723,"If I'm working and I know you're working., keep in touch with other woman cuz you make me nervous... #OffTop",fear,2
1724,The 'banter' from Craigen and Sutton on BT is fucking horrid,fear,0
1725,@MikeGrunwald Anything is better than a Trump ramble. He is awful. Truly truly awful.,fear,1
1726,Just had a massive argument with my alarm today... I didn't want to get up. I don't know how we're going to fix this by tomorrow morning ðŸ˜•,fear,1
1727,It's 5:55am. I'm hungry but there is no food. #panic,fear,2
1728,Wish I could convince the rest of my children to go to their fucking preschool and elementary schools with fear of gun violence.,fear,3
1729,"@ceIestialfoxx I don't even remember that part ðŸ˜… the movie wasn't terrible, it just wasn't very scary and I expected a better ending ðŸ™„",fear,0
1730,"The radio just told me Lady GaGa is going country, which is like if the Beatles decided to do opera singing for their final albums ",fear,0
1731,"David's #anxiety is going to send him home. As someone who also suffers, learning to look normal is an essential coping skill. #survivor",fear,1
1732,"Part of debunking #panic is the idea that either a physical symptom, negative thought, or a behavior begins the vicious cycle. #CBTWORKS",fear,0
1733,Ramos with his ground shaking headers..ðŸ˜,fear,0
1734,We're all in D. T. (Discipleship training or detox) for something. #messy  #cutoff #choosefreedom #CryOut16,fear,1
1735,My view of the human being is as a dynamic expression of the Cosmos we exist within #humanism #awe,fear,0
1736,"@Berbaqueue @_indubioproreo shocking work ethic by our players, Rooney stifled by their laziness",fear,0
1737,Still waiting to see if my @london2012track will make an appearance next week - two months today it was ordered  #badservice,fear,0
1738,Wishing i was rich so i didnt have to get up this morning #poor #sleepy  #sad #needsmoresleep,fear,0
1739,This maybe a new start but it will always be align with the end. #start #forward,fear,0
1740,@andrewspoooner wouldn't cross the street to piss on its server if it was on dire,fear,0
1741,@BlizzHeroes I feel horrible dealing with 'players' in HotS. News on what you're doing about it? Getting stuck with uncooperative people!,fear,0
1742,New play through tonight! Pretty much a blind run. Only played the game once and maybe got 2 levels it. #Rage #horror,fear,0
1743,@chelseahandler I don't think your a girls girl #fraud #bully #celebeffer,fear,0
1744,@katlute which one....the one where u threaten violence? Or the phedophiliac u support?  Or the constitution violations he proposes?,fear,2
1745,I've realized my anxiety is at an all time high when I'm in my office. I feel prisoned here and I pick up on bad energy.,fear,3
1746,#goksfillyourhouseforfree should be retitled fill your house with old trash repainted ...  #junk #trash,fear,0
1747,@TamraBarney @ShannonBeador @RHOC_KellyDodd Tamra would F her up if she swung on Tamra\nKelly is a piece of ðŸ’© #needstobeadmitted #bully,fear,0
1748,Just over a week until I start my new job in F1! Looking forward to it and cacking myself at the same time! ,fear,0
1749,"Was going to get a new #horror movie #tattoo tonight, but my artist flaked out on me for the 3rd time &amp; said he was done tattooing!",fear,0
1750,Hennessey - dreadful. Mutch - is he even on the pitch? Fryers - out of his depth unfortunately. #CPFC,fear,0
1751,@thehill left wing panic because Hillary is weak and they know it this is a revolution a movement nothings going to help the left TrumpPence,fear,0
1752,My bus was in a car crash... I'm still shaking a bit... This week was an absolute horror and this was the icing on the cake... #terrible,fear,3
1753,"Im not a #nervouswreck, Im a #nervous #pileup. #GoingCrazy #HelpMe #Insane #Antisocial",fear,3
1754,PASTOR - 15 FEET away from shooting victim during protest says he is skeptical of official story. #shocking #CharlotteProtest #CharlotteRiot,fear,0
1755,@siomo @NEWSTALK1010 20 says he gets reelected..... #be ,fear,0
1756,#soywax limited edition horror candles going up @scentedscreams! Follow us for all the latest news!! ,fear,0
1757,US lady in foyer - 'Am I not #afraid to be tweeting in #Moscow?' Fortified by d good #Lord &amp; #JD I reply 'I fear no Russian. 'cept my #wifeðŸ˜…,fear,0
1758,@dish_answers I've contacted @dish @dish_answers  #service #whathappenedtocustomerservice,fear,0
1759,"@MannersAboveAll *laughs louder this time, shaking my head* That was really cheesy, wasn't it?",fear,0
1760,im tired of people telling me the worry about me when in fact they probably never gave a fuck about me,fear,2
1761,The ecosystem is meant to break thru the wall of #apprehension. It's easy to follow a fave music star &amp; watch their goings onâ€“but #dentists?,fear,0
1762,@Takadad2 Hahaha!\rHe is a bully though!\rLike really a bully.\rOnly Sugita tamed the bully in him.,fear,0
1763,"Texans played horrible.  Bad play calling, bad protection of the ball, bad coaching, bad defense, bad overall performance. #Texans ",fear,0
1764,I think I must scare my coworkers when I'm eating like a rabid animal on my breaks #srry,fear,1
1765,Appropriate that first secretary at permanent mission is tasked with demolition of #terror state #Pakistan - Like 'renunciation of lies' bit,fear,1
1766,"Romero, Rojo, Blind, Memphis, Rooney. This is nearly a starting line up Iâ€™d wanna punch in the face rather than shake their hand.",fear,0
1767,Looks like #India is finally taking #Pakistan n it's #terrorism to task.#uriattacks.,fear,1
1768,@GSchwartz_ it wasn't a joke . ,fear,0
1769,"#ntfc mourinho is worried,  bringing Ibra  and Rushford on. ",fear,0
1770,Pretty excited for American horror story tonight,fear,0
1771,@mar_de_palabras But I do think we need to experience a bit madness &amp; despair too. This is the stuff that makes us human.,fear,1
1772,"I start work tmrw yall, i'm nervous lol",fear,3
1773,"@soozclifford Sure have... Sydney are too tough, too quick and their 'team' pressure is too much for the Cats to handle. Motlop/Cowan #timid",fear,0
1774,"@CGasparino Give it up Gas, I don't hate u, I just don't respect ur rudeness. ",fear,0
1775,can't believe Mint fest is two days away and i hate my outfit ðŸ˜©ðŸ˜©ðŸ™ˆ ,fear,0
1776,I shower to lay in bed for about an hour then dread wearing pants for the remainder of the day,fear,0
1777,What we fear doing most is usually what we most need to do.' ~Tim Ferriss #inspiring #inspired #motivation  #success #hustle,fear,0
1778,@tomsteinfort expected i thought #fear,fear,1
1779,"ok, ok.. I know.. my last tweet was #terrible",fear,0
1780,@WelshGasDoc @PlaidCymru supporter @reesmarshall239 #prejudice against #disabled people #disabledlivesmatter  #bbcnews #skynews,fear,0
1781,@AfroNewtzz also your car hahahah 'oh we've broken down lemme just rearrange the car quickly' #nightmare,fear,2
1782,if you do me wrong i will not hesitate to block you and cut you out of my life completely ðŸ˜‡ it's one of my greatest talents,fear,0
1783,Val downing a bottle of vodka there to stop her from shaking! #GBBO,fear,1
1784,#Afghanistan Vice President Sarwar Danish slams #Pakistan for breeding #terrorism during UNGA address\n@UN #USA,fear,1
1785,"#Determine to #start putting the Word in your #heart #consistently. Every day a #line here, a line there--a tape here, a #tape there ðŸ’¨",fear,0
1786,@dish_answers I've contacted @dish @dish_answers #awful #service #whathappenedtocustomerservice,fear,0
1787,@stevie7t Why does talksport sound like it's being broadcasted from someone's basement #terrible #quality #amateurs,fear,0
1788,@EE your a joke I pay for data when I'm in Spain and you then text and say I've used up all my data #terrible service,fear,0
1789,Last @LGCanada product I buy - I promise! Absolutely  #CustomerService,fear,0
1790,"@KissFMUK rescue my morning, turned up to the gym an hour early before it opened! #nightmare â˜ï¸",fear,0
1791,@ATTCares this really sucks how much your customer service sucks. I've been hung up on three times and this is absolutely horrible.,fear,0
1792,Shoutout to @VZWSupport for ruining my iPhone 7 order!! ,fear,0
1793,Seeing huge or really full  backpacks on people fills me with anxiety,fear,3
1794,@excalibater I'm very shy irl and lately I feel like everyone's doing their own thing and I don't fit in anywhere and I feel lonely :(,fear,2
1795,"@David_Stepp Any other election, fine vote 3rd party as useless as it is but not this one. I hesitate to say it'd be selfish but...",fear,0
1796,when people hit on me i try to shake them off by talking about how i hide from communism,fear,1
1797,Breaking out in hives for the first time since college finals. #anxiety sucks,fear,3
1798,Howl at the moon with @HorrorSociety at @FatCatChicago next Wednesday the 28th for a FREE double feature of SILVER BULLET and CURSED #horror,fear,0
1799,This is the scariest American Horror Story out of all of them... I'm gonna have to watch in the daytime. #frightened,fear,3
1800,@MLB @JoeyBats19 Sam Dyson is probably having flashbacks right about now. ,fear,0
1801,@vkon1 @WindyCOYS by all accounts he was poor first half. Started showboating once game was safe #bully,fear,0
1802,"@noveliciouss OMG, that's such a beautiful quote. #breathless #amwriting",fear,0
1803,@susanbrodigan @lyricconcert Ha yes- the look of despair!,fear,1
1804,Wish I was a kid again. The only stressful part was whether Gabriella and Troy would get back together or not. #hsm2 ,fear,0
1805,@ETimsNet I wanted him dropped a while ago. Its a concern for us no doubt,fear,0
1806,@hoystweet Are the pre-purchased tickets being sent soon? Coming to the Saturday evening show... tickets are a no show! #panic #hoys ðŸ´ðŸ¦„,fear,1
1807,We in our own country are so divided in our approach so how could we fight #terrorism and #pakistani terrorism #MartyrsNotBeggars,fear,1
1808,"@AlaskaGurus @adventuretweets agreed! ðŸ˜ an awe to meet such beautiful, powerful animals.",fear,0
1809,"Wtf are United doing, shocking defending",fear,0
1810,I just want to say: social media isnâ€™t here to #bully that has to be #stopbullying ! Please be kind to eaxh other! #lovewins,fear,0
1811,Thought I left that part of life behind me\nIt's back to haunt every girl that loves me,fear,0
1812,I want to slide into the dms but im too fucking shy ,fear,1
1813,"@Just_Alasia I agree. Btw, have u seen Ep22, Granger, O?  That was the episode when I knew Anna was coming back, the conversation at start.",fear,0
1814,"@JonRiley7 #VoteYourConscience or succumb to #fear? 'He is #scary, he is #dangerous!' -@HillaryClinton's #alarmist #PATRIOTACT platform.",fear,1
1815,@p4pictures it would be great but what if the card crashes ðŸ˜±. It's happened to me twice ,fear,2
1816,@JustinTrudeau opened doors to terrorism and he will pay for it. @CP24 @globalnewsto,fear,0
1817,This is a terrific university-a unique university..Athabasca University has become a part of my head &amp; a part of my heart' Peter MacKinnon,fear,0
1818,What's up Cowboys? ,fear,0
1819,@Naya_Eclissu + me!'\n\nAnd that's when she suddenly became quiet as her lips started to tremble \n\n'...........Naya'\n\n'I don't want to +,fear,1
1820,"It feels like there are no houses out there for us. With the most basic requirements I have, there are literally no options. ",fear,1
1821,@StephenKing\n\nStephen King never once spoke out about how the Left crushes #FreeSpeech in publishing world.\n\n#Trump #horror #scifi #ccot #p2,fear,0
1822,@Rocks_n_Ropes Can't believe how rude your cashier was today when I was returning an item!  Your customer service is slacking. ,fear,0
1823,On the way to Laser Vista ... lens implantation ... #LaserVista #nervous #happy,fear,1
1824,".@Tolumanda love it! so true. As @Deedeey_ taught me, fear can be an illusion. #coaching  #courage",fear,0
1825,My doctor is giving me flower extract to relieve anxiety and reduce panic attacks :'),fear,2
1826,@caIrissian take deep breaths bc the shaking could be from adrenaline. Oh wow that's weird. Depending if you're regular or not that varies-,fear,0
1827,"@MoonPendent13 One of my friends has a fear of mirrors because he tried to summon Bloody Mary, and he thinks she's going to pop up any time!",fear,0
1828,"#twitter #users Tweeting on twitter is like playing a game against the computer. Where's the life, Everyone too #afraid to say something?",fear,0
1829,@smb_ryan @Kamper10 I couldn't care less about #GOTHAM. I haven't watched it since the mid point of season 1. #horrible,fear,0
1830,@TheRachelFisher i've seen a bunch of that on another twitter feed and I remember you had an opinion on it ,fear,0
1831,"When a guy comes on the train that smells like a mixture of a damp dog, old sweat and sewage works!!!! #gross  #getoffthetrain #smelly",fear,0
1832,sai manakgupta \n\nWhat about brutality by #Indian Army In #Kashmir ? isnt it terrorism ?\nIndia should accept precondition of #FreeKashmir fiâ€¦,fear,0
1833,@NandosSA just received order from @OrderInSA &amp; the chips are under cooked &amp; half raw!!! Usually best part of the meal #notcool ,fear,0
1834,I hate having ideas but being too afraid to share them ðŸ˜”,fear,2
1835,What's the most important thing you need to accomplish today? #onlinemarketing #solopreneur #start up #success,fear,0
1836,"Arguing with these people doesn't work anyway, they just threaten to put you in death camps.",fear,1
1837,Round 2  #pcola,fear,0
1838,"@MEAIndia: Virtually every statement by other countries at #UN has referred to #terror as main threat to peace, #Pak still in denial.",fear,1
1839,day 2 of the thread and i thing he doesn't like me like that. idk he's so shy and secretive... ugh.,fear,1
1840,Completely blown away by @EvaNoblezada @alistairbrammer @JonJonBriones and the cast of @MissSaigonUK tonight. #fathomevents #speechless ,fear,0
1841,Changing my hair again #shocking,fear,0
1842,I've said it before and I'll say it again: It's God! All God! Only God! #awe #archippusawakening #entirelybyhisgrace,fear,0
1843,Ladies and gentlemen\nAfter the tremendous success of #PanamaLeaks\nNow presenting #BahamasLeaks ðŸ˜‚,fear,0
1844,"Migraine hangover all day. Stood up to do dishes and now I'm exhausted again. GAD, depression &amp; chronic pain  #depression #pain",fear,3
1845,"Fuck being shy, I'm trying to be up in them thighs.",fear,0
1846,My fav #movies are #horror but they don't make them like they used too. Haven't seen a great one in years,fear,0
1847,@sjgreer24 @cciedotnyc @Buttockus @ChrisCJackson @Bayonethics Have you read the OT and Pauline Epistles? They have countless horrid rules,fear,0
1848,"Maybe I'm too cynical for my own good, but I'm afraid, this is the only way to understand Nigeria.",fear,0
1849,That goes the #alarm,fear,0
1850,Now this is getting out of hand. I'm freaked out by this death...and I'm God!! #mommaGrendel #intimidation,fear,3
1851,Knowing I have my hair to wash and dry is like knowing you had that English close reading in your school bag to do ,fear,0
1852,"When the sadness leaves you broken in your bed, I will hold you in the depths of your despair, and it's all in the name of love ðŸŽ¶",fear,0
1853,"@latenightdaryun pfft, as if anyone undergoing the constant ongoing horror of sapient consciousness has any trust in themself anyway",fear,1
1854,@peterdaou What? Hillary has 27 different controversies and she gets asked NOTHING about any of them. Truth is she's a horrible candidate,fear,0
1855,â€œWhat worries you masters you.â€ - Haddon Robinson @ChoGMinistries #Jesusisthesubject   #anxious,fear,0
1856,Obama admin rejects Texas plan to have refugees vetted for terrorism so Texas pulls of of fed refugee resettlement program. Aiding #terror.,fear,0
1857,#WTF @NYSCHereToHelp @NYSC allows #gym #bully #atmosphere! #jumpship #nasty #atmosphere #unprofessional,fear,0
1858,A shy failure is nobler than an immodest success.,fear,0
1859,RIP 'dancing on my own' after that awful song and dance,fear,0
1860,"Walk right through them! See way past them, and don't even hesitate running them over.",fear,0
1861,My mind always seems to work its best at night ,fear,0
1862,"@twlldun @bbcquestiontime @JacobReesMogg @leicesterliz @normanlamb @CarolineLucas @JuliaHB1 Oh god, not Brewer again. The horror, the horror",fear,2
1863,@LmRyle @tomcolicchio @realDonaldTrump @HillaryClinton @ajjaffe I understand your concerns but look at her foundation contributions ,fear,0
1864,I'm a shy person,fear,0
1865,"@ctp It's daunting trying to follow Swift news/trends, and facing mind-shattering patterns/terms left and right. I'm trying to adopt gently.",fear,0
1866,@ChrisWarcraft The concept that a gay magazine feels like it has to cover terrible people -because theyâ€™re gay voices- seems all upside down,fear,0
1867,@Bwana86 I can fear that someone is always following me everywhere I go. Does that make it true??,fear,1
1868,.\nWe express our deep concern about the suspension of   \n@MohammedSomaa01  please reactivate it. he never violated T.roles @Support,fear,0
1869,Left my phone in Mcds #panic,fear,2
1870,#smackdev #ptp #start word,fear,0
1871,@rockandpop pomte A Muse com panic Station Exitaso,fear,0
1872,"@Meruna_  as a musician, I can tell you that more people get discouraged when learning because of shitty instruments than anything else.",fear,0
1873,"@wholegrainne Sweden win + Finland win, or NA win + Finland win, NA win + Russia win + timebreakers shake down right",fear,0
1874,@YahooCare data stolen in 2014 and only now do you tell us #shocking.,fear,0
1875,"They're both awful in their own ways, but just saying. The way he treated Aniston alone makes him a nightmare male narcissist to be avoided.",fear,1
1876,@CurtisJobling Yes indeed! We know masses of students would be so excited to see you! We need to get this sorted! ,fear,0
1877,one ep of despair arc made me happy but and then i'm going back to future arc and i'm upset again.,fear,2
1878,"I feel really nervous, or anxious. Idk. My leg keeps shaking. Hmm",fear,3
1879,"We can't stop racism overnight. Nor gun violence. Nor terrorism. But we CAN literally stop Trump overnight. So, like, let's? #ImWithHer",fear,0
1880,"It is important to seek peace, even in the midst of a horrific war #CreateSyria  @intalert #TalkingPeace #buildingpeace",fear,0
1881,"Transform your hardship(s) into a burning #desire to succeed. Never #fear #failure, without it there would be no #success. $SPX #FinTech",fear,0
1882,"@GroundSwellCLE @ClevelandCNBC @KingJames @mavcarter @SpringHillEnt @boughb #revitalize #ClevelandHustles #daunting task, #hustle",fear,0
1883,He: u r beautiful\nShe:i hve a bf\n\nSame as \n\n#India :u guys r #terrorist\n#Pak:we have #nuclear #missiles.\n\n#IndianArmy #terror,fear,0
1884,I have to finally tell my therapist about my sexuality ... last frontier ... not sure I can do it in the AM  #SingleGirlProblems,fear,3
1885,"Being stuck in the roof of your house provides amazing view but sheer terror of falling down, kinda like life",fear,3
1886,Pull over #tonight and make your car #shake ðŸ˜‹ðŸ’¦,fear,0
1887,these confident bitches should scare you the most,fear,0
1888,And it's hard to dance with a devil on your back\nSo shake him off.,fear,0
1889,"Honestly, there are some awful people on the internet... smh...",fear,0
1890,I know this is going to be one of those nights where it takes an Act of God to fall asleep.  #restless,fear,2
1891,@SusannahSpot I could pop round #nightmare,fear,2
1892,This weather making me dread work tonight,fear,2
1893,@annalisewrobel_ awe thank you so much love ðŸ’•,fear,0
1894,"It feels like there are no houses out there for us. With the most basic requirements I have, there are literally no options. #discouraged",fear,1
1895,@CBCNews Canada should be a driving force of democracy freedom rights - instead we help #dictator #misogyny #Sharia #Islam #terror #polygamy,fear,0
1896,@alivitali that's what I'm afraid of!,fear,2
1897,I'm afraid she's the goat you libeling people? #afraid #goat #libeling,fear,2
1898,"@annafifield @washingtonpost all hands on deck at the post and in the msm as trump starts to lead in oh, fla, NC, NV, CO. #panic",fear,2
1899,"ðŸ˜©ðŸ˜©ðŸ˜©ðŸ˜© heads melted, very tired but can't sleep. #nightmare",fear,3
1900,"Wine drunk is the worst version of myself ffs, don't even remember seeing basshunter #shocking",fear,1
1901,@TheFienPrint So true &amp; well said. It seems ve old fashioned looking back on it. I liked Robbie on TV. Not loving all these movies #aghast!,fear,0
1902,That was a fast response madrid.....Zidane threaten unuh,fear,0
1903,@vkon1 @WindyCOYS by all accounts he was poor first half. Started showboating once game was safe ,fear,0
1904,@PARISDENNARD why should I listen to someone with a tie like that? ,fear,0
1905,@TiganVarcolac &lt; feel this precious pleasure. 'Harder..' He whispered almost breathless and his index finger stroked along his waistband &gt;,fear,0
1906,I highly suggest if you are looking online for a company to help you send you're package overseas..DO NOT EVER EVER USE @FastLaneInt #horrid,fear,0
1907,"@danmericaCNN @aefadul22 HRC has the experience, temperment, knowledge &amp; ability to lead us in this perilous time",fear,0
1908,@rgam0rtis it's a common problem I've had with every 6 plus. having a regular 6 = not having to worry about the design flaw = working phone,fear,0
1909,"He called me fat, so I pushed him into the lockers then he threaten to sue me' ðŸ˜‚",fear,0
1910,I went to this sushi spot &amp; they had tobi &amp; an ANBU mask hung on the wall behind them. I will start going there even tho I don't eat seafood,fear,0
1911,@jshayevitz @Israel is a #bully worse than #hitler a #demon under #human guise.. its the cause of all #MiddleEast problems!,fear,2
1912,think they re dating guys #nervous #bodybuilding #with #Follow4Follow megaphone xxx number Nierstein,fear,0
1913,"How is that in 2016, a 757 airplane does not have WiFi...ridiculous.#AmericanAirlines #americanairlinessucks #AATeam #horrible",fear,0
1914,"Brb, going 2 start killing random white people going about their normal days. Don't worry though i'm white, so they will safely apprehend me",fear,0
1915,Research has determined 70% of #laughter is actually #anxiety.,fear,0
1916,i wanna passion and fear,fear,0
1917,@BBs_Coffee somebody needs tell staff at Reading cappuccino is supposed to have a thick layer of foam and coffee should be hot #awful again,fear,0
1918,@HillaryClinton #Hypocritical considering the #MiLLiONS of dollars you and @billclinton took from #horrible people and spent on yourselves.,fear,0
1919,Girls with hairy arms scare me,fear,1
1920,"@atlabps He doesn't intimidate me, it just annoys me to have him by my side. The further he is, the better I feel",fear,0
1921,@The_East_End And the air raid alarm was actually false.  There was no attack inbound at the time.,fear,0
1922,Be #afraid of the #quiet ones they are the ones who actually #think.,fear,0
1923,@DreKnott You've got tremendous range.,fear,0
1924,THIS BOOK IS FRICKING INSANE LIKE HOLY CRAP. ,fear,0
1925,"Even at this level, rojo still manages to play god damn awful. #MUFC",fear,0
1926,"Bake off on TV and the Match on my phone, what a nightmare I'm so stressed #GBBO #NTFCVMUFC",fear,2
1927,"#COINCIDENCE??? When you turn on the TV, etc.&amp; listen &amp; watch, the objective is to #CaptureYourMind with #fear &amp; #depression. #FindGODNow!!!",fear,0
1928,Caballero having a nightmare #sweeperkeepernot,fear,1
1929,Embarrassing lack of defensive depth coming back to haunt us.,fear,0
1930,If you really care like you state @flyfrontier @FrontierCare then I would seriously address sensitivity training to your employees #awful,fear,0
1931,Jk I'm not a loner just really shy ðŸ˜…,fear,0
1932,"Bloody hell Pam, calm yourself down. But could have sworn something black &amp; hairy just ran across the carpet, #perilsoflivingalone #nervous",fear,2
1933,"In my room 101 would go  Russell Howard,Tom Odell,Michael Buble!!! #pants #nogood ",fear,0
1934,Feeling like I've had the worst night of sleep ever - not great before the #London to #Brighton #cycle ride for @DMTFYP ðŸš´100k #apprehension?,fear,1
1935,"So I went to a different grocery store, and they had no @DukesMayonnaise\nI had to buy Helmann's.\nLiterally shaking right now.",fear,0
1936,"Wee cunts playing chappy in my street, got my shoes on so I can chase and scare the fuck out of them",fear,0
1937,"@bumbleb33tuna door and cleared his throat, trying to dispel any nervousness he had left.",fear,0
1938,@WestHamUtd why does the ticket website never work? Trying to buy Palace tickets and it's impossible and says there's an error #awful,fear,0
1939,Ellie from @myspanishboots is here to answer your questions! Don't be shy - she loves talking about #equestrian fashion ;-) #equestrianhour,fear,0
1940,@JamesPiotr I am working on a feature right now about the preponderance of awful owners who are at war with fans. So many to choose from.,fear,0
1941,â€œWorry is a down payment on a problem you may never have'. Â Joyce Meyer.  #motivation #leadership #worry,fear,0
1942,@BigBossPeltonen \nLikewise #death #cutting ,fear,1
1943,You have a #problem? Yes! Can you do #something about it? No! Than why #worry,fear,0
1944,@mcdermo11 @rogerc32 u gave Laura so much constructive criticism she blocked u 'Lazy Give Up Now No Hope Retire' same with Heather #bully,fear,0
1945,@Fly_Norwegian quite simply the #worst #airline #worstairline I've ever used!  #appauling  #dismal #beyondajoke #useless,fear,0
1946,"Don't let fear hold you back from being who you want to be. Use it's power to push you towards your goals. No more fear, just action. ",fear,0
1947,"Everywhere I go, the air I breathe in tastes like home.' - @The_Currys ",fear,0
1948,I hate freaking out and ruining things. ,fear,2
1949,How in the world did Nicole beat Paul?!?! #terrible #bb18 #BBFinale What was the jury thinking?? ðŸ˜³ðŸ˜³ðŸ˜³,fear,0
1950,@drunkafzayn @vogueszap yes it's shocking how islamophobic Indias are considering how many Muslims live there,fear,0
1951,i had a hard time falling a sleep and woke up several times because i was afraid of bugs crawling on me and i ended up waking up with a bite,fear,3
1952,"Peopleâ€™s deepest passions often scare them too much to admit, even to themselves.",fear,0
1953,So about 18mths ago i signed up to @Lumo_Energy for their @VirginAustralia / Velocity FF deal. 18 months in still no FF points ,fear,0
1954,"@BetteMidler @Adele @TheGarden @charitybuzz Also, apart from Skyfall, her music is dire and boring.",fear,0
1955,"Virtually every statement by other countries at UN has referred to #terror as main threat to peace, #Pak still in denial: MEA.",fear,1
1956,One more step in long work #visa process is over. Relief. Onto next step. #expat ,fear,0
1957,@SueWallace78 peanut butter???? You some kinda pervert?? #awful,fear,0
1958,Thiza!!! What happens now when you tell him you're pregnant via home test &amp; nurse later tells you it's a false alarm &amp; BaE is too excitedðŸ™Š,fear,0
1959,I can't believe @HoustonTexans can't put up even 3 points on @Patriots  #hugeletdown,fear,0
1960,@_Hallospaceboy_ @DailyGrindhouse  I respect when someone can give a second chance to a movie they aren't a fan of. Why #horror is diverse.,fear,0
1961,@zorefx you guys will see what i did in the next video but its fucking horrid,fear,1
1962,If you #invest in my new #film I will stop asking you to invest in my new film. #concessions #crime #despair #shortsightedness #celebrities,fear,0
1963,@Darren32895836 @FatimaFatwa it would be a great opportunity to settle the globe down.. #fear does wonders..,fear,0
1964,Can we start a 'get Chris Sutton off our tv campaign? Spread the work  #pundit #noclue,fear,0
1965,All I ever wanted was a chance. I'm so psyched to start this new chapter! #newbeginnings #timetoprovemyself #morethanready,fear,0
1966,Worry makes you look at the problem and God makes you look at the promise.Â #problem #promise #worry #fear #faith #God #theanswer #spiritu...,fear,0
1967,i've been rooting for him since the beginning #anxiety #BB18,fear,0
1968,"@falklands_utd @mauriciomacri \nbecause distrust in life , Argentina has a lot of heart and this President is worth every vote.",fear,0
1969,"@NFYFC @Wilkster_ hmm, don't know many yf  who are short on confidence! Wish I'd been one, #shy",fear,0
