,Tweet,Emotion,Intensity
1294,@The_Nasty_P now you gotta do that with fast n furious,anger,0
1295,@cburt43 turn that frown upside down,anger,0
1296,#BB18 Michelle crying  again #shocking #bitter He's  just not that into you ðŸ˜¢#TeamNicole,anger,2
1297,"says, who are you to compared me with the others; I'm just human. #lit #fire #burning",anger,2
1298,@Cardschatter now that the Bills have a new offense of Cordinator do you think it's more difficult for the @AZCardinals to  game plan?,anger,2
1299,For the first time in my madden career I just set up a farm account. Should make MOTM much easier,anger,0
1300,Marcus Rojo is the worst player i have ever seen. Useless toasting burning bastard,anger,2
1301,I can already tell this programme is going to infuriate me #ExtremeWorld,anger,3
1302,"This may offend some, but I say u never trust a cop ðŸš“ of any color, but especially not a white 1(the evidence is clear)! The klan has awoke",anger,2
1303,sixth form has destroyed my glowing skin im fuming,anger,2
1304,Love the new song I can't stop thinking about you by #sting.,anger,0
1305,@donlemon listening to these politicians is making me so #angry I'm so fucking tired of political speak by career politicians @PatMcCroryNC,anger,3
1306,@Cass_Pennant @frankbrunoboxer @WestHamUtd @davidgold @MaccaFrank @JonjoHeuerman @WestHamMagazine @CasualMind_ @karren_brady it's an insult.,anger,2
1307,"If you be #angry, which may be the case, &amp; which may be unavoidable, see that the sudden excitement does not become sin. #AlbertBarnes",anger,2
1308,@jetmissTee I thought I peeped him on your snap. That's the homie âœŠðŸ½ lol,anger,0
1309,Heading home to cut grass in the heat. All I wanna do is go out to eat somewhere air conditioned. #pout #AdultingIsTheWorst,anger,2
1310,... flat party and I instantly get bollocked about it. #fuming,anger,3
1311,@sarahhiggins90 @lokiscottishrap So much animosity towards Loki who is fighting the same battle as you. Surely not the best use of energy.,anger,2
1312,Why does Candice constantly pout #GBBO ðŸ’„ðŸ˜’,anger,0
1313,Brendan Rodgers looks fuming ðŸ˜­,anger,2
1314,I love when @pinksaltwarrior angry tweets bc it makes me laugh but also hate it bc it makes me miss her more,anger,0
1315,Hell hath no fury like a bureaucrat scorned. â€• Milton Friedman,anger,1
1316,"the outrage has passed and has been replaced by a mute, fatalistic acceptance of the current situation.  #fatalism",anger,2
1317,@pxrfectpeach it's got her little pout,anger,1
1318,Imagine being bitter when your bias is dating &amp; sending threats to their partner. Like why? That's nasty. And they don't even know you exist,anger,2
1319,@majesticmata didn't even realise you used that insult it was that shit mate,anger,3
1320,@edquinn63 how can you even forget to pick ur fave child up from school ,anger,1
1321,#Azerbaijan #Baku Azerbaijan to prevent another Armenian provocation in Russia,anger,0
1322,@twojacksdetail @bluelivesmtr Very rare an officer just shoots without regard. They don't want that on their conscience. #incite ,anger,2
1323,@Kim_is__bored exactly what I have been saying on fb.. ,anger,0
1324,Feel the wrath of my air-dropped pamphlets!,anger,2
1325,@alyssasimpson21 I gave up KENDRICK LAMAR to eat barbecue with him. ,anger,1
1326,LVG bribed all the refs against Utd for his own personal revenge. That was a foul you prick.,anger,3
1327,How is it suppose to work if you do that? Wtf dude? Thanks for pissing me off. #furious,anger,3
1328,Half of Epicenter is shut down its police all over y'all I just burst out in tears this is fucking terrible #KeithLamontScott,anger,3
1329,@Lowetide there is no room for jokes in hockey! This is a serious business where we made up teams to fill out the tournament! ,anger,2
1330,@StrongestBeing â†would furrow and her face would redden as she protests; it would seem that being seen as unattractive in Wukong's eyes wasâ†’,anger,2
1331,All options are on the table - #revenge is coming.,anger,1
1332,"@HumbleTeej @CourtneeHendrix even if he says nothing, he'll still piss some people off. He's gotta decide who he wants to make angry.",anger,1
1333,being bitter only hurts yourself lmaooo,anger,0
1334,It's the most magical time of the year......Xmas party announced and the #outrage commences. Gotta love Silicon Valley millennials.,anger,1
1335,Making my buddy cry !! Bitch wait for revenge ðŸ¤—ðŸ‘ŒðŸ»,anger,3
1336,"@LaureEve I am sitting here wrapped in a fluffy blanket, with incense burning, listening to Bon Iver and drinking mulled wine. I'm there.",anger,0
1337,Not giving a fuck is better than revenge.,anger,3
1338,@EagleGiles23 @tgilmore_92 what I miss? #outrage,anger,2
1339,@pianimadi regarde tes snap,anger,0
1340,â€œCompetition is suppose to motivate you to do better everytime not to be bitter all the timeâ€ -De philosopher DJ Kyos \n#quote #success #CSGO,anger,0
1341,"@bt_uk why does tracking show my equipment delivered, when it wasn't? Why is my service suddenly delayed? We've already 3 weeks. #fuming",anger,3
1342,jamming out to fury in math class wanting to die hbu,anger,2
1343,630am meeting Olympic House #10golds24 .  #neverquit #believe #dreambig #TeamTTO #going4gold,anger,0
1344,@firstleeds not only are your buses unreliable your e ticket app is too unable to get on two buses and late for work #fuming #useless reply,anger,3
1345,I don't get what point is made when reporting on Charlotte looting @CNNAshleigh. Why not explore what looting businesses symbolizes ,anger,1
1346,..... wakes up and says 'have you tried changing her nappy?' ðŸ˜¡ðŸ‘ŠðŸ¼ #rage!!!!,anger,3
1347,"@tamriiel I was talking about further in the expansion, with more gear - fury always does well towards the end",anger,1
1348,Threat factors in respect to provocation bulb worm: BnQo,anger,2
1349,@RobertB_Rice Awesome. Another non-native being offended on my behalf. We need more of you in the world. #SaidNoNDNEver. #Paternalism,anger,1
1350,@daynutrition @sliqnicq @nytimes I don't listen to White Trash talk about blacks. It's insult. Talk about your race living in trailers,anger,3
1351,"Is it me, or is Ding wearing the look of a man who's just found his arch enemy in bed with his missus? #angryman ",anger,2
1352,"@dreamsandpocky Like, despite all my irritation towards ur ship, at least its canon. BuckyNat is canon, (and clintwanda is canon)",anger,2
1353,@cassidyyy_0 literally Nicole already had her chance and she played shitty both seasons. #bitter,anger,2
1354,@brian5or6 turn that shit off!   Home Button under Accessibility. \n\nWhen did innovation become mind fuckery? . #iphonePhoneHome,anger,3
1355,@DFSCare apparently you are to contact me. Sofas were meant to be delivered today. Old ones gone. Sitting on floor. No sofas! ,anger,2
1356,Bloody parking ticket ðŸ˜’ðŸ’¸ ,anger,2
1357,@Freepenalties @TMortimerFtbl Doll is a vile creature on the touchline. Every game he has tantrums &amp; shouts at the ref. Would love to see,anger,2
1358,Indignation: [whispers to date during that terrific Lerman/Letts centerpiece scene] That's his overwhelming sense of indignation.,anger,2
1359,I've been wanting salty fries from McDonald's since yesterday and I'm burning my fingers eating them bc these shits ðŸ”¥ðŸ”¥ðŸ”¥,anger,1
1360,i will never watch greys anatomy ever ever ever ever ever again if Shonda Rimes takes away another OG characterâ˜¹ï¸â˜¹ï¸â˜¹ï¸â˜¹ï¸â˜¹ï¸â˜¹ï¸â˜¹ï¸â˜¹ï¸â˜¹ï¸â˜¹ï¸ ,anger,2
1361,"@feistyarcher -trouble,' he feigned anger and gave her a look that told her to behave. He knew she wouldn't though, and that was one of -",anger,1
1362,India should now react to the uri attack..... #revenge,anger,1
1363,@russbully Ended up paying 75p for half a tube of smarties. Don't even get the pleasure of popping the plastic lid off either ,anger,1
1364,"@kitanoye Hell is hot and boiling, isi ewu",anger,1
1365,Autocorrect changes ''em' to 'me' which I resent greatly,anger,2
1366,matt and i just did a psychological study on provocation in abusive relationships.,anger,1
1367,@l1ght__eyes u tried boiling em takes years too,anger,0
1368,"@HomeSwapperteam  Spent months arranging swap , new jobs etc, now I've found out she's been leading me on a merry dance. #fuming with her",anger,3
1369,Police Officers....should NOT have the right to just 'shoot' human beings without provocation. It's wrong.\n\n@ORConservative @MichaelaAngelaD,anger,3
1370,@LisaAsquithtobe @craig8710 @WayneHaselden @june65wigan everyone is against wigan because we are the biggest club #bitter,anger,2
1371,Its worth noting that despite the animosity between the US president and the Israeli president they both behaved as gentleman.,anger,0
1372,"Last night, the Rev. Dr. Earl Johnson spoke to Wake Progressive #Democrats on transforming #moral #outrage into effective political #action.",anger,1
1373,"Because it was a perfect illusion, but at least now I know what it was. #angry #ladygaga #iscalming#mysoul",anger,2
1374,@fireemblemlord it's the first expac since wrath that feels like a proper 'evolution' of the game for me,anger,2
1375,@mikeburke91 @AP I guess. It's just heartbreaking the ease with which they can kill an innocent man and get away with it. ,anger,1
1376,so ef whichever butt wipe pulled the fire alarm in davis bc I was sound asleep #pissed  #upset #tired #sad #tired #hangry ######,anger,3
1377,That grudge you're holding keeps making an appearance because #God wants you to deal with it.,anger,2
1378,@Piggiewhopays lmao! I can only imagine the frown across that face of yours. #Hilarity,anger,0
1379,"@MHChat sadness with resentment is the past, sadness with fear is the future. try to live in the now #MHchat",anger,0
1380,Constantly fucking boiling and it's not ok,anger,3
1381,I just killed a spider so big it sprayed spider guts on me like a horror movie.\n#ugh #revenge,anger,2
1382,I think they may be #offended,anger,2
1383,"When anger rises, think of the consequences. #quote #wisdom #anger",anger,1
1384,I'm just a fuming ball of anger today ðŸ™ƒ,anger,3
1385,"@FrizzeyesJr meeee, i'm lvl 320 and i have not a single relentless",anger,0
1386,@Nigerianscamsss @TrillSmith you think I came back to twitter and not ruffle a few bushes? Tuh.,anger,2
1387,Kik me I want to swap pics I will post on my account anonymously if you wish Kik: vsvplou #Kik #kikme #snap #nudes #tits #snapchat,anger,0
1388,ya girl is #bitter,anger,1
1389,Anger is cheap and politeness is expensive. Don't expect everybody to be polite. #ThoughtfulThursday  #politeness,anger,0
1390,Guy across from me in a really ugly suit cannot stop expressing his displeasure,anger,2
1391,@CBSBigBrother she's pathetic!!! Hated Nicole for being cute &amp; having a showmance &amp; she couldn't get one! #bitter #uglycry #BBMichelle ðŸ˜–,anger,2
1392,Police don't wanna be called pigs but they keep actin like em....honestly that's even an insult to pigs,anger,3
1393,Lost Frequencies/Janieck Devy - Reality (Gestort Aber Geil Remix)' is raging at ShoutDRIVE!,anger,2
1394,"The animosity toward Hillary comes from conspiracy theories and perception, the animosity toward Trump is based on what he says and does.",anger,0
1395,I've always had a weird grudge against stingrays ever since one killed Steve Irwin.,anger,2
1396,The most important thing to #bestrong is to hold your #anger #thoughts,anger,0
1397,Sometimes I think the British political landscape is desolate and then I look over at the foaming wasteland of the US and think we're OK,anger,0
1398,I am just so bitter today ðŸ˜,anger,2
1399,Taking a break from the #wedding to #rage at the general #stupidity of certain #people on the #internet.,anger,3
1400,Dude go out his way to irritate meðŸ™„ðŸ™„ that's why I go out my way to not give up any pussyðŸ™…ðŸ¾ðŸ…¿ï¸,anger,2
1401,@missblair140 AWH tiff you're such a great friend I love you :(( thank you,anger,0
1402,@Disneyland #nothappy and still #charging the #fullprice ðŸ˜¡ðŸ˜¡ #fuming some your #bestrides ðŸ˜³ðŸ˜³,anger,3
1403,Happiness is the best revenge,anger,0
1404,#welfarereform should not be a 'model' for #snap.,anger,1
1405,I think they may be ,anger,0
1406,ordered my vacation bathing suits. one less thing to fret about.,anger,0
1407,"seek to conduct attacks against Israel, intended to provoke a reaction that would further inflame feeling within the Islamic worldâ€. â€¢",anger,2
1408,Think I really broke young bull hurt ðŸ˜‚ðŸ˜‚ðŸ˜­ðŸ˜­ u can tell by how bitter and mad he is ðŸ˜ŠðŸ˜ŠðŸ˜©ðŸ˜©,anger,2
1409,@CPPSmeofficial tiff.,anger,0
1410,Goddamn headache. #anger,anger,3
1411,Who allowed Pereira to start taking all the set pieces? fuming,anger,3
1412,Wont use using @mothercareuk @Mothercarehelp again!! These guys cant get nothing right!! ,anger,3
1413,revenge,anger,2
1414,@ManUtd you have had from me over the years is irrelevant. Its an absolute joke. #manutd #ticketing #fuming #noloyalty #joke #notimpressed,anger,3
1415,Stop tracking back you fucking potato faced cunt errrr infuriating ðŸ˜ ðŸ˜ ðŸ˜ ðŸ˜ ðŸ˜  #angry #Rooney #mufc,anger,3
1416,@laray_jenkins2 @SportsInsights yeah I know it unless our offense can get something going. That's a big if,anger,1
1417,And she got all angry telling me 'but what would be doing a 40 year old guy looking for a girl like you' and I felt ,anger,1
1418,kenny - where were you born\nme - washington\nkenny - you fucking liar you were born in the fiery pits of hell,anger,3
1419,@jessebwatters lol. Love it when you aggravate Juan. Keep up the good work. Lol,anger,0
1420,Just love Matthew Parris! Political rage is good!,anger,0
1421,If i could just get my line to block!  #germantownbroncos #lilleague #popwarner #Broncos #usafootball #offense #lineman,anger,2
1422,Checked-in for my flight to Toronto. Took seat 3D just to infuriate @perpetualgeek.,anger,1
1423,No one's gonna chill bc fake outrage is fun or w/e but SPACE COLLEGE,anger,1
1424,rose incense are the best thing I've ever bought,anger,0
1425,How is it suppose to work if you do that? Wtf dude? Thanks for pissing me off. ,anger,3
1426,"@CozanGaming that's what lisa asked before she started raging at me, 'can I call you?' heh",anger,2
1427,"People need a way to escape,escape what?This corrupted world.This reality. This joke.This fury of constant pain &amp; stress.We need a vacation",anger,2
1428,someone kik me @ montanashay_ \n#kikme #snap,anger,0
1429,@EASPORTS_MUT fix this home/away deptch chart invalid glitch. I have to close madden and re-open it everytime this happens,anger,2
1430,Prayers &amp; Protection to our brothers and sisters fighting in #Charlotte  #against #machines,anger,0
1431,"@DxfyingGrxvity - frustration, looking up at Elphaba in a frown of aggravation. Her high pitched voice was growing more and more --",anger,2
1432,Who got madden 17 or 2k17 ps4 add TrackdawgT lets run it,anger,0
1433,OOOOOOOOH MY GOD UUUUGGGGHHHHHHHHH #rage,anger,2
1434,.@DIVAmagazine than straight people. Even the arse straight guys who think that means a threesome is fine.  ,anger,2
1435,"Never forget that 5Live cancelled programs, to allow them to extend 606 so people could call in and detail their outrage after our behaviour",anger,2
1436,@GrxjicTank WHY though! Why did u want to offend Americans?,anger,3
1437,@DFSCare apparently you are to contact me. Sofas were meant to be delivered today. Old ones gone. Sitting on floor. No sofas! #fuming,anger,3
1438,He's seriously so frustrating sometimes! (â•¯Â°â–¡Â°ï¼‰â•¯ï¸µ â”»â”â”» #ugh #raging,anger,3
1439,LIFE TIP 101. I know unresolved #anger is likely to cause problems in several areas of my life. I must recognize it &amp; properly deal with it.,anger,1
1440,Using multiple combs simultaneously is what I like to call impressive work!!    ;-O #snap #ohsnap #daaamn,anger,0
1441,I need some to help with my anger,anger,2
1442,Can't believe @virginmedia are putting their prices up!! They already know I'm struggling to pay my bill &amp; won't change my package!! ,anger,3
1443,2 days on.......never a fucking pen!!!! #nffc ,anger,3
1444,@ArcticFantasy I would have almost took offense to this if I actually snapped you,anger,1
1445,@luxbet Did you even give out any pizzas ? Serious fail #hungry  #hangry,anger,1
1446,@LickMeLucas ...I'm waiting for you to figure out I'm like... from 0 to 100 real quick with the irritation.,anger,2
1447,OOOOOOOOH MY GOD UUUUGGGGHHHHHHHHH ,anger,3
1448,@lesyoung01 a rabid dog being ridden by the child who has eaten all the flesh off one fellow and the limbs of the other adults.,anger,2
1449,I swear if @devincameron23 blocks me I'm going to hit her back #revenge,anger,3
1450,He's seriously so frustrating sometimes! (â•¯Â°â–¡Â°ï¼‰â•¯ï¸µ â”»â”â”» #ugh ,anger,2
1451,"She's foaming at the lips the one between her hips @realobietrice, one of many great lyrics",anger,0
1452,"@memorie_holiday @AngryOrchard about 2 wks ago,playing pokemon and not paying attention. Placed my elbow on a rail 3 inches from 4 no sting.",anger,2
1453,"#GBBO is such a homely pure piece of tv gold. Channel 4 will attempt to tart it up. Mary, Sue and Mel gone. It's over. I'm out. ðŸ‘‹ #fuming",anger,3
1454,@MJPWGaming exactly not some flaming reject from fast and furious,anger,1
1455,"#ForgivenessÂ might make us look #weak, but the weakest person is the one who holds #anger, #hatred, and #revenge.",anger,1
1456,one month til someone's bday and i think it's time to flaunt that I got them something pretty awesome ,anger,0
1457,i can't believe they're all messing up my favourite of all bakes i feel personally offended,anger,2
1458,Fuckin hell even seeing your face makes me fume,anger,3
1459,Bes! You don't just tell a true blooded hoopjunkie to switch a f*c@n' team that juz destroyed your own team. You juz don't! #insult,anger,3
1460,"@JoeShennan Meanwhile @JoshuaMurrayBM and I are getting a 7.40am train. I hope you really, really enjoy that hotel, Shennan. ",anger,0
1461,@TheBarmyArmy looking forward to div 2 next year @AndyBarmyArmy? #revenge #leictershireaway #therey,anger,2
1462,@BoJackHorseman if your depressed and somebody calls you long faced will you still automatically take umbrage?,anger,0
1463,10 minutes with an incense and all I get is 2 Rattatas. ðŸ˜‚#PokemonGO,anger,0
1464,"As if he heard my thought on the ether, my #ex has just posted #facebook pic of himself snuggling up with said #cats... now Im just #angry",anger,2
1465,"me: wow today's such a good day \n*an hour later: burns food, gets sick, spills boiling hot water on myself*\nme: never mind",anger,2
1466,@TheOneSoleShoe that is one thing but attacking and hating is worse - that makes us just like the angry vengeful behavior we detest,anger,2
1467,"@TheJuanWilliams Where is your indignation and outrage over the UNARMED DEAF WHITE man who was shot and killed by black officer in CLT, NC?",anger,3
1468,When your sister is 19 and throws legitimate temper tantrums just to get attention..,anger,2
1469,Standard Candice starting the show with a pout #startasyoumeantogoon #GBBO,anger,0
1470,pressure does burst pipes ðŸ˜­,anger,2
1471,The new gun emoji in iOS10 is not enough to show the anger I have towards a number of things.,anger,3
1472,Here's a tip for everyone: Stop being offended. End.  #quit #youredumb #liveyourownlife,anger,2
1473,@KimLy resent,anger,2
1474,@TDsNation only good thing in madden is DC,anger,0
1475,@paulbushnell25 @EE bad news if ordered online it hasn't gone through same happened to me had to re order on the phone #furious,anger,3
1476,@Jake_Martin74 Oh and I play it capo 2nd fret in a G position RS,anger,1
1477,@lmench i'm actually offended by it.  naming the most fattening sandwich after a man who died of coronary disease likely due to his diet?,anger,3
1478,@RLH2606 if u know who died.. I would also burst out crying....\nFrom JOY!!! ðŸ˜‰,anger,0
1479,@__NETFLIXNCHILL I fuck with madden way harder,anger,2
1480,new madden 16 video was gonna be up but xbox is being an ahole and not going through ðŸ™„ðŸ™„ #struggles,anger,3
1481,This all resent #India #Pakistan problem is save #NawazSharif\n@ImranKhanPTI\n@PTIofficial,anger,0
1482,@CorbettBarr @pjrvs @brianclark true. Just me spitting venom because I'm still bitter with Stripe. Like an old man yelling from his porch.,anger,2
1483,@HotpointUK 'customer service ' beyond appalling. Faulty dryer replacement breaks within wks no parts for 3 wks. Engineers no show. #fuming,anger,3
1484,Finally made my #fury #warrior guide. Let me know your thoughts,anger,0
1485,2 days on.......never a fucking pen!!!! #nffc #bitter,anger,3
1486,"@SkyNews when the East wind blue in summer in Durban, S Africa, we still surfed and got #stung badly! Must be carefull-A #sting can harm you",anger,2
1487,"@UltimateBoxer My heart because you left me for so long again\n\n*slight pout but it turned to a smile*\n\nheheh just kidding, no I'm fine-",anger,1
1488,@JoeGoodmanJr. A solution. But the assumptions by media in articles and every other venue causes animosity to the conversation.,anger,0
1489,#Anger or #wrath is an intense emotional response.,anger,2
1490,I don't talk about politics because people nowadays get offended easily!,anger,2
1491,@RevTrevK @Wolfman93011 @Daraidernation @EROCKhd Take 2k out of it the numbers on madden are low and have dropped and people are unhappy,anger,2
1492,Every dancers dream song  #worldpower,anger,0
1493,JV girls earn the W vs Stonington 2-1 today. Goals by K Waite and S Winakor. @DeluciaAlexis 1 assist. @mhseccathletics #relentless,anger,0
1494,@gerfingerpoken #rage?? The #CrookedCourt said #rage MANY times to explain away the brutal killings of #Petits by #Hayes &amp; #Komisarjevsky,anger,3
1495,"Leave it on there, rule,nimber 1 of carpet cleaning!!! #furious #worsethananatomicbomb #accidentlyspillbeeronthecarpet",anger,3
1496,@m_warner21 Yikes. The wrath of Maddie...,anger,2
1497,when you think you've got it together for a day then you randomly burst out crying,anger,0
1498,@jbiggy13 @ToneCapone111 ya and the d was what I was most confident about..... our offense is as good as it's been in 20 years...our d sucks,anger,1
1499,@Toucherandrich there was a US diver named steele johnson. i'd like him barred from the olympics. #offended,anger,2
1500,@JustPyroNow are you gonna do any kind of community raids when wrath of the machine drops?,anger,0
1501,@DPD_UK I asked for my parcel to be delivered to a pick up store not my address  #poorcustomerservice,anger,3
1502,@Dominos_UK worst thing is i have confimation from them #angry,anger,3
1503,"Tears and eyes can dry but I won't, I'm burning like the wire in a lightbulb",anger,2
1504,not to be That Personâ„¢ but i get bitter seeing some ravi stans,anger,2
1505,"@TheAlexValle Tio Valle, please! WNF grudge match @Anti with Low Tier God!!!",anger,1
1506,I miss doing nothing someone I care about and attacking their face with kisses. #foreveralone #bitter ðŸ˜©,anger,2
1507,Projection is perception. See it in someone else? You also at some level have that within you.  #worry,anger,0
1508,So then it's my turn. Soon as he says hi I just burst into tears lmaoo I was so overwhelmed.,anger,0
1509,I'm not sure if burning and looting really can positively impact a community,anger,0
1510,@CrayonToCrayon @SueScoby \nIt's always fun to anger 'All the Old Dudes.' with Rock N' Roll :)),anger,0
1511,"Does Bret have a point? Cena, Balor, sting...",anger,0
1512,"So I wished my sis 12 midnight but received no reply from her. My 2nd sis JUST wished her, got a reply. You know who's the fav #offended",anger,2
1513,hate to see y'all frown but I'd rather see him smiling ðŸ’•âœ¨,anger,0
1514,"@LindaStein1 Me too,I really hope the writers decide to give us an return to McDanno we all love w/o resentment &amp; animosity fingers crossed",anger,0
1515,snap: hiAleshia ðŸ˜ƒ,anger,0
1516,@happyandbashful @Teigngardener @CEVokins @gardengirllucy Don't provoke the Voke.,anger,2
1517,Scored madden 13 on vita for $20AU today.  Bloke didn't know what he had. I'd have happily paid $70 ðŸ¤‘ my only ever bargain! #bargain #vit,anger,1
1518,Every day I think my #house ðŸ¡ is #burning ðŸ”¥ but it's always just my neighbor burning their #toast! ðŸ˜·ðŸ˜¡ðŸž,anger,2
1519,@NewAgeInsiders @ChaoticWrestlin @davienne_long make sure you tell them how scared you are #revenge ðŸ™ŒðŸ¼ðŸ™ŒðŸ¼,anger,2
1520,"@Sirenja_ @JaxOfBo (like, hope i didn't offend with my commentary - it wasn't what I was intending!)",anger,2
1521,"Trumpism likewise rests on a bed of racial resentment that was made knowingly and intentionally, long before Trump got into politics.",anger,1
1522,"@savageimiike one of my favorite songs brother, real talk. #rage",anger,1
1523,@johnmerro1 @Liberobility still bitter about last night lads ðŸ˜‚,anger,2
1524,Hell hath no fury like a sound technician scorned'\n\nThat's the quote right,anger,1
1525,I'm about to block everyone everywhere posting about the storm. I think everyone is aware of the damn rain and what not so quit. #damn #rage,anger,3
1526,For every minute you are angry you lose sixty seconds of happiness. - Ralph Waldo Emerson #quote,anger,0
1527,@isthataspider @dhodgs i will fight this guy! Don't insult the lions like that! But seriously they kinda are.Wasted some of the best players,anger,3
1528,Vale! Vale! Sip sangria and taste tantalizing tapas @ElCidLA  's fiery flamenco nights! #MinutesFromHoM #SilverLake #LA #Flamenco,anger,0
1529,"@donna_bellav @SoniaRayS @gig_aholic He looks especially lovely. Sadly, I do not *removes potentially indignant Mr D from convo*",anger,1
1530,Yo there's a kid on my snap chat from LA &amp; they get high off helium gas lmao.... I am like why the fuck lol,anger,2
1531,@ChurdAllan fucked my coupon that goal! #raging,anger,3
1532,Like hello? I am your first born you must always laugh at my jokes. ,anger,0
1533,how can you hold a grudge for over a year I can barely hold one for a few minutes,anger,0
1534,Height of irritation when a person makes a hilarious chusssss.... Plz die....ðŸ˜¬ðŸ˜¬,anger,3
1535,"@WellerMonica Hi Monica, I write regularly for @ctysmallholding  - but not on bees - never dared try them #buzz  #HONEY",anger,0
1536,"@KevinI @GGGBoxing @SpecialKBrook pretty average, klitschko fury did about 600k and Joshua white did about 450k",anger,1
1537,at least 5 ppl have left my stores in a huff in the past year but ive never had anyone call guest service on me yet so,anger,2
1538,"Despite my sharing O'Neill's article, what saddens me about the Gazza case is there seems to be more fury about the sentence than the remark",anger,0
1539,@PatriotsInform I don't see why you think we'll have a dumbed down simplified offense with Brissett. He comes from a very complicated system,anger,1
1540,I wanna kill you and destroy you. I want you died and I want her back. #emo #scene #anger #fuck #die #hatered,anger,3
1541,@cineworld 'Congratulations your Free 1 month has been activated' Then charges Â£34.80 the same month. Absolutely furious ðŸ˜¡,anger,3
1542,@SSheil coincidentally watched Ulzana's Raid last night - brutally indignant filmmaking.,anger,2
1543,straight people are canoodling on the quad and I'm #offended,anger,3
1544,@RVAGameBreak @GAHSBasketball @GAJagsFootball  \nGo Jags!!ðŸ† I think we have a good shot of beating Deep Run tomorrow! #revenge,anger,1
1545,What's with all pre industrial revolution-esque footwear? You guys tryin out for grapes of wrath today?,anger,1
1546,"@Will_0004 No justification for shooting without provocation, even if the person has a bad history. Justification is not the way to go",anger,2
1547,Will BYU's offense score 24+ vs WVU?,anger,0
1548,@CallofDuty how do u guys determine teams? Cause I'm 80% on shitty teams when I play and I'm fuckin over it #cod ,anger,3
1549,@brooklynbreeder \nI could not believe that their answer to his outrage was that they were right. I do hope he takes them to the cleaners.,anger,1
1550,"I'll happily be rude to people who personally insult me unprovoked, they deserve it ðŸ‘ Just as good people deserve respect",anger,2
1551,"Absolutely raging at the changes to CAS, what a joke",anger,2
1552,"@CSNHayes understandable. Hard when he has zero offense behind him, and only a few wins since the All-Star Break.",anger,0
1553,White people irritate me.,anger,3
1554,is it an insult or compliment to be told i look like a really happy duck,anger,0
1555,@ImpugnValkyrie *I frown and cup your cheeks in my hands after you step aside.* Angela I care about you. And I don't know how else I can -,anger,0
1556,My mind is raging and i just want to end it all,anger,3
1557,India should now react to the uri attack..... ,anger,2
1558,@ZubairSabirPTI  pls dont insult the word 'Molna',anger,2
1559,"Note to self ~ Stop laughing at things that offend you, it's ok to get mad at people \n#NoteToSelf #offended #mad #upset",anger,2
1560,@clppng #offended the tonys have found a way to leave me out and now y'all have too,anger,2
1561,@UKBlogAwards @ModishMale I would always be honest but it's great to feedback opinion to the brand - don't want to offend them #BlogHour,anger,1
1562,I can't have a dog in my flat! Literally no reason either! Sorry potential doggie! #landlords #doglover #sad #angry #rescuedog #dog ;_;,anger,3
1563,@Idubbbz @LeafyIsHere  I am offended,anger,2
1564,My husband found out there are other rabid hockey fans like me as we waited in line 4 of the 6 window stickers were for SJ NHL/AHL hockey.,anger,1
1565,"If my luck the rest of Fall goes anything like today, I think I'm going to like this season. #bestdayever #magic #work #snap",anger,0
1566,don't provoke me after letting me down !,anger,2
1567,Bitches aggravate like what inspires you to be the biggest cunt known to man kind?,anger,3
1568,i used to think the fire detector going off at my old place when boiling water was bad but this one went off bc of DUST and wouldnt turn off,anger,3
1569,"Is it me, or is Ding wearing the look of a man who's just found his arch enemy in bed with his missus? #angryman #scowl",anger,2
1570,I love my black people..... I really really do. But .... my people really do irritate the living hell outta me all cause I'm different. ðŸ˜‘,anger,2
1571,A wise man told me that holdin' a grudge is like\nLetting somebody just live inside of your head rent free,anger,0
1572,@louiseannexx u fucked my house up I'll always hold a grudge,anger,3
1573,@Alex_Philip2648 it's a step up from boiling broccoli tbh,anger,0
1574,"LGBTQ media should inform, inspire, entertain &amp;unite our community. It shouldn't give platform 2 those whose goal is 2 offend us 4 attention",anger,2
1575,"@lyskoi anyway, I found a short scale today that was perfect for my purposes. soft on the hands, won't aggravate my (now-chronic) tendonitis",anger,0
1576,Fucking hell. Rush for the damn train also no use. Fucking 4min wait. Still sweating. #rage #smrtruinslives,anger,3
1577,@djddueces jojo at 12:30 and not midnight lets rage WRYYYYYY,anger,2
1578,Bloods boiling,anger,3
1579,@Mysbananen yes hc and we got him very low. I know how it feels. Our damage is low enough as it is never mind having the rng of being enrage,anger,2
1580,@Deadspin @Rlblack1Rob My guess is he's just a convenient target for misplaced anger.  What they're really mad at is how they played.,anger,2
1581,Still can't log into my fucking Snapchat#Snapchat #snap,anger,3
1582,"A little nose irritation and a little more chills on my body. I'm so not into flu, into flu, into flu #FallSongs",anger,2
1583,"@ggreenwald Smh, remove ideologically bankrupt and opportunistic establishment now. They're burning all bridges and social contracts. ",anger,2
1584,Don't get #bitter get #BETTER,anger,0
1585,I get embarrassed at the slightest things and then I'll fret about it all day I hate it,anger,1
1586,My little sister sure can hold a grudge ðŸ˜‚ðŸ˜‚ðŸ˜‚,anger,0
1587,@jwolfie_ why you gotta use the dark skin emoji #offended,anger,2
1588,This is a joke @SomersetCCC ,anger,0
1589,"@Felisariel Your stomach growl woke you up, huh?",anger,0
1590,maps by the yeah yeah yeahs came on the radio today and i almost burst into tears,anger,0
