,Tweet,Emotion,Intensity
895,"After soul searching, I'd like to announce that I've chosen @chrissyteigen &amp; @nicolerichie to be my adopted sisters due to their hilarity",joy,2
896,@NHLstoreNYC I'm cheering for @TeamNA_WCH and @TeamEUR_WCH #NHLNYCSweepstakes,joy,2
897,Another joyful encounter in Tribez &amp; Castlez! I just met Bartolomeo! Do you want to know who that is? Download the game and find out!,joy,2
898,Take my kindness for weakness when you acting silly keeping it 100 ain't your fortÃ© #breezy #ChrisBrown #TeamBreezy,joy,0
899,"Every time people push #Prescription Pot, prohibitionists rub their hands with #glee because U hand them #Cannabis &amp; yourself into #slavery.",joy,0
900,#food  #Ð´ÐµÐ½ÑŒÐ³Ð¸ #smile   microsoft_.net_framework_4.5.1_full_plus_by_gora,joy,0
901,How can l rule my mind !!!!!! \nIt's hilarious that you can't ðŸ˜­ðŸ˜‘ðŸ˜®,joy,0
902,@FieldYates @MatthewBerryTMR @Stephania_ESPN @MikeClayNFL @FrankCaliendo goddamn...the 'celebrity' draft at the end was classic. ,joy,1
903,A hearty welcome to those who followed me.,joy,2
904,I thought I got mad for anything but my bf gets mad over any little thing lmfao shit be hilarious,joy,2
905,Just died from laughter after seeing thatðŸ˜‚ðŸ˜­ðŸ˜‚ðŸ˜­,joy,3
906,Watch this amazing live.ly broadcast by @iamjustinburke #lively #musically,joy,2
907,"Everyday I wake up, a different @SpursOfficial player signs a contract extension! Love it!! #future #is  #COYS",joy,3
908,Feelings got cheated when I mistook the sparkling ribena to be the normal ribena......,joy,0
909,@jadelalaa_ hahaha and u da best bro ever luv u hearty hearts,joy,3
910,All the fans wanted Man Utd at home in the next round...\nAre you cheering for Northampton or Man Utd right now?\n#lufc,joy,0
911,15 minutes of yoga to your breakfast routine will change your day #preparation #sunriseyoga #bodyawareness #health #yoga #smile #stretch,joy,2
912,#Appreciate what you have &amp; enjoy your life. \nUse your #smile ðŸ˜ƒ to help others use theirs. â˜ºï¸,joy,2
913,Skiving #Freshers2016 for a me day! #nails #sunbeds and #gym ðŸ˜‰ðŸ’œðŸ‘‘ #priorities #student #studentnurse #pampered #happy,joy,3
914,"What a great training course, lots of photos, fun and laughter. Photo's will be up soon #Boostercourse #fun ",joy,3
915,Had a great time at Skywalkers open gym tonight! Come our every Wednesday from 7-8 in Hillsboro and train with us! #opengym #cheer #tumbling,joy,3
916,#smile is the #respect we give everyone.,joy,2
917,.@Travelanswerman: When U ride on a pile of salt life is extra sweet! Always salty always savory! #surfing #aloha #smiling â€¦,joy,3
918,#ThisIsUs has messed with my mind &amp; now I'm anticipating the next episode with #apprehension &amp; ! #isthereahelplineforthis,joy,1
919,So far ours greet have raised Â£250 for @HGatChristmas with more to come in #sparkling @CllrJohnFox @simoncotton69,joy,2
920,Maybe the entire Russian team will test positive for meldonium and the North Americans will get to replace them ,joy,0
921,"The feeling of taking someone's life is either scarring or exhilarating, but for people need to realize that we're going to die at some--",joy,0
922,All in all a pleasing night down The Lane .  .  .  On to the next round &amp; bring on Liverpool at Anfield! #COYS,joy,2
923,"@walterdonovanSS @mrb_rides_again evil, rich white men and their fucking cronies in intelligence/gov/academia using blithe blacks as fodder",joy,0
924,sparkling or still? #terribledebatequestions,joy,0
925,Well look at the bright side. You found a use for that rope #TipsToSurviveAPowerOutage,joy,0
926,15 minutes of yoga to your breakfast routine will change your day #preparation #sunriseyoga #bodyawareness #health #yoga  #stretch,joy,1
927,i wonder how gleeful it is to be dumb af and see the world through rose tinted glasses,joy,0
928,@tomderivan73 ðŸ˜...I'll just people watch and enjoy a rare show of optimism,joy,1
929,Cool to see when smart #CowboysTwitter folks chirp the same stuff you did during your review.  This is why I joined.,joy,1
930,@safaridjh but it's so aesthetically pleasing omg,joy,2
931,@harrietemmett great minds think alike. #rejoice,joy,1
932,"I'm absolutely in love with Laurie Hernandez, she's so adorable and is always so cheerful!",joy,3
933,"What a great training course, lots of photos, fun and laughter. Photo's will be up soon #Boostercourse #fun #laughter",joy,3
934,I truly believe in my heart right now that Satan is rejoicing because we are all against one another,joy,0
935,There's a certain hilarity in people angry at protests against the national anthem or the flag when these acts are covered by 1st Amendment.,joy,0
936,"But the lady at the store said I had nice eyelashes so that's good, right? #optimism? @verizon",joy,0
937,The #chiropractor makes me so .,joy,0
938,@TheNotoriousMMA looking like @MIckeyRourkeFP in his heyday,joy,1
939,Watch this amazing live.ly broadcast by @__.mila.__ #lively #musically,joy,1
940,Intermit animated^%%%ncaa pittsburgh vs mississippi sprightly shiny bbva level peg varsity football telly scra...,joy,1
941,"Be happy not because everything is good, but because you can see the good side of everything. ",joy,2
942,Use your smile to change the world. Don't let the world change your smile.' #quote #actorslife #smile #love #hardworkpaysoff #fun,joy,2
943,@simmy_hanley @Schrise also a #delight,joy,2
944,Benefit out exhilaration called online backing off: JkUVmvQXY,joy,1
945,Watch this amazing live.ly broadcast by @hannah..mccloud  #musically,joy,1
946,promise of restoration to the nation of israel...'everywhere you look blessing '..barns/wine overflow.Everything beautiful #joyful #do_u_see,joy,1
947,"I feel so blessed to work with the family that I nanny for â¤ï¸ nothing but love &amp; appreciation, makes me smile.",joy,3
948,Watching driven by food and @andrewzimmern going to Devon Ave to eat nihari makes me gleeful af,joy,3
949,"@luckiiCHARM_ Luckii, I'm changing in so many ways bc of Him!! It's a scary but joyful feeling, making me so strong.",joy,3
950,Watch this amazing live.ly broadcast by @ittzdevin  #musically,joy,1
951,Kinda wished I watched mischievous kiss before playful kiss,joy,1
952,@gatewaypundit Mostly animated audience I'd bet...green sceen folk...the ones that don't need air..!,joy,0
953,@DumTeeDum don't think Ian knew of Pavel. He knew about Charlie. I bet Rob will cackle with glee when he heard what has happened #thearchers,joy,0
954,@emilyycos the other 26 was last night at 2am while i watched the balls i animated bounce for 20 minutes figuring out what was wrong,joy,0
955,"GKN so lively as well, mad quick",joy,0
956,"Symmetry is Key, everything must be aesthetically pleasing as possible, that is why I hold you twin pistols. #DeathTheKid #Bot",joy,0
957,"The return of Matt Damon, and of director Paul Greengrass, brings back all the exhilarating if rather po-faced entertainment to a movie",joy,1
958,"Ooh #hygge, candles, jasmine tea &amp; #GBBO ",joy,3
959,did you know that the sparkling letters in Super Mario Galaxy spell out U R MR GAY,joy,0
960,second day on the job and i already got a 45 dollar tip from a dude whose was constantly twitching his eye LOLOLOL #cheering,joy,3
961,@liamch88 yeah! :) playing well ,joy,3
962,Rec'd call 2day from Haitian church we started in Florida some 15yrs ago. Preparing to acquire their own bldg. Wanted me to know. ,joy,0
963,"@npagliaro1 That's awesome!  p.s. ok, what are the odds of that, swapping neighborhoods? ",joy,1
964,Oi @THEWIGGYMESS you've absolutely fucking killed me.. 30 mins later im still crying with laughter.. Grindah.. Grindah... ðŸ¤“  hahahahahahaha,joy,3
965,"Turkish exhilaration: for a 30% shade off irruptive russian visitors this twelvemonth, gobbler is nephalism so...",joy,1
966,Proverbs  27:9 Ointment and perfume rejoice the heart: so doth the sweetness of a man's friend by hearty counsel.\n#TruthfmDawnBreak,joy,2
967,"@MerenthaProphet - the Hunter in this way, content and joyous in simple, domestic bliss? I cannot wait for word of who you truly are to -",joy,0
968,I'm highly animated even though I'm decomposing.,joy,0
969,Watch this amazing live.ly broadcast by @mrgummyking  #musically,joy,1
970,A joyous first webiversary/web mitzvah to Smithsonian's @WeiPoints!! @brianwolly @jackie_mansky @bethpylieberman @bilbo @mazeltov,joy,2
971,"@Senpai_Vanilla This would be the height of hilarity, were it not for the fact that the adult swan is highly likely to attack.",joy,0
972,"It's not that the man did not know how to juggle, he just didn't have the balls to do it.\n #funny #pun #punny  #lol",joy,2
973,"Niggas never changed...even as a kid and a 29 year old, in his interviews, seems jovial and happy after death of his sister...he did it",joy,1
974,Love your new show @driverminnie  #hilarious,joy,3
975,"When ya'll talkin about you know who I don't know who ya'll talkin bout, I'm on the new shit....chuckin up ma deuces......ðŸ”¥ðŸ”¥ #kanye #breezy",joy,0
976,Accept the challenges so that you can feel the exhilaration of victory. #FocusX10 #motivation #motivationalquotes #quoteoftheday,joy,2
977,Old saying 'A #smile shared is one gained for another day' @YEGlifer @Scott_McKeen,joy,1
978,Wanted to get him a cake with sparkling candles but he doesn't like cakeðŸ˜’ðŸ˜’. Ruins everything,joy,0
979,I meet new people and I had to grow up with the reality that people can be desgusting and fake and so I lost my cheerfulness and started to,joy,0
980,backed pats -2.5 10/11 just before ,joy,0
981,"@tweet_faver its reaper!! before he became reaper, you can find their stories on the wiki and thru the comics and animated shorts!",joy,0
982,American Schools are lively,joy,2
983,.@Travelanswerman: The possibilities R endless Becca when U unplug from the 'Matrix!' Stay salty and #happy #surfing! #sunset #aloha â€¦,joy,2
984,"Why bother tweeting poor men's? \nWhat good does it do?  If I'm unable to be cheery,  I go quiet.  Missed you,  btw",joy,0
985,"Accept challenges in life, so that you may feel the exhilaration of victory.",joy,1
986,You head north and arrive at a breezy cave. It smells sweet. You glance at your watch; you're running 15 minutes late.,joy,0
987,"@HytheHighborne -Sylvia was elated to receive kisses from the little prince, her bright smile clear as she glanced to Garrett and Elyse- --",joy,2
988,@lilymacintyre_ she was my favourite such a joyful soul,joy,1
989,Anyone who drinks sparkling water is a demon,joy,0
990,"@my2k aaa Cam animated that, so proud of our boy",joy,2
991,Why have I only just started watching glee this week I am now addicted ðŸ™„  #GLEEK,joy,1
992,The #most wasteful day is a #day without #laughter,joy,1
993,When your rewatching glee and break down in tears all over again. ðŸ˜­ðŸ˜¢ ,joy,0
994,Watch this amazing live.ly broadcast by @ittzdevin #lively #musically,joy,1
995,4-2 Canada final tomorrow #WCH #Predictions #optimism #Canadian ðŸ‡¨ðŸ‡¦,joy,1
996,@morgannbroom yes â¤ï¸â¤ï¸ &amp; cheering homecoming game!,joy,3
997,Time to go hit up the library - I have a lovely PILE of book reservations to collect this morning... #glee #books #reading,joy,2
998,@AlbertBreer @jetswhispers Be sure and switch it over to cable news - cheery,joy,2
999,A not very young man compiled info on a smiling baby then a mattress created new evil.,joy,0
1000,The joyful tambourines have ceased. The noise of the jubilant has stopped. The joyful lyre has ceased. -Isaiah 24:8,joy,0
1001,Day 3 of #harvest16 - listening to the sound of the chopper working it's way closer to home at @mountaindairy makes me . #farm365,joy,1
1002,"@BeastFireTimdog Same with gaming. Sites leaned PS2 during its heyday, leaned 360 most of last gen. This gen started vitriolic mostly by...",joy,0
1003,Want Darren to open the video so he can appreciate my hilarity,joy,1
1004,Harking back to 2012 - DT's challenge to @POTUS...I will give...DT a hearty thank you...if he will release his tax returns....,joy,0
1005,"Well, this is cheery. #MrRobot",joy,2
1006,"Pinky is so funny n jovial, bt she got emotional n just brought me 2 tears. I felt so bad for her #Ishqbaaaz",joy,0
1007,The jovial laughter that Trump and his lackeys showed when Don King used the N word was a truly bizarre sight,joy,0
1008,"On the bright side, my music theory teacher just pocket dabbed and said, 'I know what's hip.' And walked away ðŸ˜‚ðŸ˜­",joy,1
1009,"This night is sparkling, don't you let it go! I'm wonderstruck, blushing all the way home..' #ValerieBot",joy,2
1010,"If you have the ability to make someone happy or to make someone #smile, do it! The world needs more of that right about now. #CreateLove â˜ºï¸",joy,2
1011,incredible that anthony weiner has been caught chasing a busty milkmaid across a park at double speed while jaunty music plays,joy,0
1012,sometimes im sad then remember Margaret Thatcher is dead and then i rejoice,joy,0
1013,@chencouture LMAO Is it that 'so slutty' hater girl? That video was hilarious. ðŸ˜‚,joy,3
1014,Watch this amazing live.ly broadcast by @its.finfin #lively #musically,joy,2
1015,"If I were assured of your eventual destruction I would, in the interests of the public, cheerfully accept my own.' Sherlock Holmes",joy,0
1016,Impractical Jokers...practically genius!!!  @BQQuinn #laughter #good4thesoul #ImpracticalJokers #bingewatching,joy,3
1017,"@jmomahony thank you for your support, but it was not an attempt at levity.",joy,0
1018,Tutoring gives me such an exhilarating feeling. I love helping people ðŸ˜Œ,joy,3
1019,"Luke 1:14\nHe will be a joy and delight to you, and many will rejoice because of his birth",joy,2
1020,"@Nekudere oh ok, yeah I felt dumb like I think I would have known if it was animated at least lmao",joy,1
1021,felt a bit shit getting a very high blood sugar then i remembered it's my first one above 15 this week which is incredible for me! #happy,joy,2
1022,@GNRailUK There's gonna be street parties when you lot leave. Spontaneous rejoicing. Clowns.,joy,0
1023,"You know, you're pro-actively playful. You want to press your boobs into my face, Tatenashi. I'm not saying no, though. =3",joy,0
1024,Taguchi engineering fashionable hale and hearty little game optimization: MqnAOcU,joy,1
1025,@FOXTV did you use the warblers set from glee on the @BONESonFOX episode about the acapella college kids?,joy,0
1026,Possible magazines over against put with versus thy joviality conjunction shower quotient sufficiently: BQAvtja,joy,1
1027,@mark_slifer actually maybe we were supposed to die and my donation saved our lives?? #optimism,joy,0
1028,Every single problem we ever face can be solved with a nice blend patience and optimism,joy,1
1029,Every Wednesday I like to visit the inmates at Arkham. Deliver a fruit basket. And a cheery bouquet of enhanced interrogation.,joy,1
1030,@Bookselenaxxx @Hustler @Bookselenaxxx @Hustler \nðŸ‘…ðŸ’¦ðŸ‘…ðŸ’¦ðŸ‘…ðŸ’¦ðŸ‘…ðŸ’¦ðŸ‘…ðŸ’¦ðŸ‘…that hot pussy unappetizing that delight,joy,0
1031,theÂ LordÂ turn his face toward you and give you peace. Numbers 6:26 #truth #trust #promise #calm #justice #great #mighty #protected ,joy,0
1032,Loving  #Pitch so far !! ðŸ¤—ðŸ¤—ðŸ¤— @PITCHonFOX @Global_TV  #chills #smiling,joy,3
1033,@mrfisher81 Just my attempt at levity ðŸ˜‰,joy,1
1034,"@AdsByFlaherty And you're cheerfully defending a group of unchecked, armed thugs who've shown a history of racism, violence, and lies.",joy,0
1035,"@shawnstockman This would be hilarious, if it weren't so frighteningly on point. It's gone from a few bad apples to a national disgrace.",joy,0
1036,*gets crushes on fictional and animated characters instead if real people*,joy,0
1037,Come to the @BullSkitComedy FUNdraiser this Fri. at 8pm @TheScottBlock. Because #pie + #face = #hilarity!,joy,2
1038,".@Harry_Styles I hope you never go a day without something to make you smile. You deserve all good things. Please follow me?\nâ¤ï¸ðŸ’›ðŸ’šðŸ’™ðŸ’œ\n311,553",joy,2
1039,"You dont have to feel grateful to be grateful, for it is written  ' all things work together for good'  for those who love God. #cheerful",joy,2
1040,Getting my comedic relief w/ @SofiaVergara during season premiere of #ModernFamily. Just what a girl needs! ,joy,3
1041,"@deadlyjokester *she let out a playful gasp and slowly wrapped her arms around his neck, kissing him back*",joy,2
1042,@kymwhitley hello Miss Lady I'm sure today brings you happiness and laughter use your voice also to make us laugh  god knows we need it,joy,2
1043,half day tuhday but nah for glee ðŸ˜­,joy,0
1044,Literally dying &amp; living at the same time as I catch up on @adrian_ver 's twitter. If you aren't following him your life is BASIC. #hilarity,joy,3
1045,"Good night, Twitter world! Wish you all good sleep / productive jovial days! :)",joy,3
1046,#survivor is back! #SurvivorMillennialsVsGenX so happy to see you @JeffProbst #happy,joy,2
1047,jk. started this week strong and it's still going strong. #optimism,joy,3
1048,Gas prices are hilarious. Cause they're simultaneously super subsidised and taxed,joy,0
1049,"@CohenDS Yell, 'Bye, garbage!' cheerfully after it.",joy,0
1050,@imDevinLopez happy bday bro! ðŸ‘ŒðŸ»,joy,3
1051,"Beings in my physical reality are my reflection, so me being always joyful extends to their lives.",joy,1
1052,Google caffeine-an sprightly lengthening into the corridor re seo: WgJ,joy,0
1053,Bridget Jones' Baby was bloody hilarious ðŸ˜… #BridgetJonesBaby,joy,3
1054,"She gave a playful wink, taking the goggles off her head, swinging them around her finger. 'I would never~' @VerminEngineer",joy,1
1055,Take my kindness for weakness when you acting silly keeping it 100 ain't your fortÃ©  #ChrisBrown #TeamBreezy,joy,0
1056,I'm such a fan of endless #laughter with #friends and enjoying #happiness together. #FridayFeeling #weekend,joy,3
1057,@jpodhoretz I still respect you. I suppose there is so little to be gleeful about these days so take what you can. Good for you.,joy,1
1058,Why would Enrique sub off busquet? ,joy,0
1059,Root canal therapy has had a bad reputation in the past... but new technology has allowed more comfortable procedures! #smile #dental,joy,0
1060,I just heard the most incredibly transcendent song ever &amp; now I feel high &amp; fucked up yet joyful &amp; I will never be the same,joy,2
1061,"Iniesta still the one player I idolize from Barca,a delight to watch I tell you",joy,2
1062,@kaijinboyfriend --while being animated much more recently technology-wise which makes for a very nice combination/look),joy,0
1063,The race advances only by the extra achievements of the individual. You are the individual. ~Charles Towne\n  #inspire,joy,0
1064,TheNiceBot: WSJNordics You make the world a more joyful place. #TheNiceBot #Ø§Ù„Ø®ÙØ¬ÙŠ,joy,3
1065,@WSJNordics You make the world a more joyful place. #TheNiceBot,joy,3
1066,The amount of laughter ready to leave my body if United lose is unreal,joy,1
1067,"Half past midnight, loud banging on our front door, been told about new rape cases in Edinburgh today #joyful #nosleep",joy,0
1068,Whatever you decide to do make sure it makes you .,joy,1
1069,"@PhilRosenthal Perhaps I've missed it, are you doing another season of IHWPH???\nYou are so joyous and gleeful at the the prospect of eating!",joy,3
1070,A good thing about being sick is that coughing is like an ab workout. Maybe my abs will be more defined by the time I'm better ðŸ˜‚ðŸ˜… ,joy,1
1071,Somebody who has braved the storm is brewing. ,joy,0
1072,"@PAKallman If you get it going with him, tag me the link please. I have a lot of friends who love following his unintentional hilarity.",joy,2
1073,#LMFAO @MSNBC 's #racepimp Tamron Hall used the words 'fscts' and 'MSNBC' in the same sentence  #libtard #biasedmedia #neverHillary,joy,0
1074,Not my fault if I'm more observant than you thought of me to be ! ðŸ˜œ I'm not sorry ðŸ˜ #wisdom #laughter #observingyou #allthetime #becareful ðŸ˜Ž,joy,1
1075,Inglorious distinguished try auction so the joviality touching back side auction otherwise advance for order about: vAwyZAD,joy,1
1076,@lizbon @anomalily @gerikkransky Sorry for the levity if at all inappropriate but this combined with my love of Charlotte reminds me rn...,joy,0
1077,#chirp look out for them Cars coming from the Wesszzz,joy,0
1078,Watch this amazing live.ly broadcast by @arbitraryvlog  #musically,joy,1
1079,Manchester United v Manchester City #happy days #EFL,joy,3
1080,in love with @BarberCeleste  insta!!!... ,joy,3
1081,Finn singing 'Can't Fight This Feeling' in the shower and Will spying on him is one of the best scenes on any show. ,joy,2
1082,@GOT7Official @jrjyp happy birthday jin young!!!!!! #PrinceJinyoungDay #happyjinyoungday #got7  #birthday,joy,3
1083,@shwood @mpforstein OMD you 2 are cracking me up! Thanks for the follow Brian. I need some levity to balance the cynicism I share w/MichaelðŸ˜€,joy,3
1084,Watch this amazing live.ly broadcast by @katyy.mae #lively #musically,joy,2
1085,It is no coincidence that Lacan recorded infants' jubilant reactions to their mirror images in the noise.,joy,1
1086,its been ages since ive had shawarma my stomach is ,joy,1
1087,my haters are like crickets. they chirp all day but when I walk past them they shut the fuck up.- @DritaDavanzo (my idol),joy,0
1088,The neighbor dancing in the Clayton Homes commercial is me. ,joy,1
1089,"@mehnazt @Mel_Harder I live a life devoid of mirth. Come to think of it, there aren't enough taco bowls in my life, either.",joy,0
1090,me taking a picture by myself: *awkward smile*\nme on picture day: *awkward smile*\nconclusion: stop smiling ;'(\n#pictureday2016 #smile #ornot,joy,1
1091,Misery loves company. The church ought to be a place where it finds none.\n-Pastor Kris Theobald #joy #rejoice,joy,0
1092,Quinn's short hair makes me sad. ,joy,0
1093,#smile #instagramers : #Selfie#BestMeSelfie#Me#Smile#BestMeCameraIsGreat#EmojiGrid#LikeforLike#Friend#Girl#Boy#Tattoos#Family#6Pack#G...,joy,1
1094,Good morning! Welcome the new day into your life and your heart #mindfulness  #zen,joy,3
1095,I'm really hitting all flavors of my sparkling water rap. But you know what's tripping me out? These half French and Spanish flavors.,joy,1
1096,@israelradioguy @WearingWelcome @SkipBaylessSux U blocking doesnt diminish the hilarity of his observation.Or your child-like response to it,joy,0
1097,The neighbor dancing in the Clayton Homes commercial is me. #hilarious,joy,2
1098,Watch this amazing live.ly broadcast by @jaredhorgan #lively #musically,joy,1
1099,@Norn_IronMaiden @forest_fr1ends It's hilarious,joy,3
1100,It's a beautiful day today. Cloudy but sunny and breezy.,joy,2
1101,How is your toddler coping with the new arrival? Has he tried killing her yet?' they cheerfully ask.,joy,0
1102,"@NFLonFOX @TheDoctorCarson @FOXSports Easy, breezy, beautiful...",joy,2
1103,People always tell me that they don't expect me to have anxiety because I'm generally cheerful and don't act the way they expect me to.,joy,0
1104,@FlannelJedi This is why I drink and watch You're the Worst as a way to cheer myself up.,joy,0
1105,@KMunie7 @KaranEsch Helluva lot more animated than they were for the actual game &gt;.&lt;,joy,0
1106,I #rejoice in following your statutes as one rejoices in great riches. -Psalm 119:14 #TheBible,joy,1
1107,Come and join in with #cakeclubhour tomorrow afternoon from 3pm! #bizhour ,joy,1
1108,Ahh when my voice gets better I've been asked to play :D id be more than #happy to do that,joy,3
1109,@D_McMenemy It'll be easy to spot the parade of tiny weans in expensive jammies. Really is hilarious!,joy,3
1110,Best quote from a 7 in German - Almost ,joy,0
1111,"Tend the sick, Lord Christ; give rest to the weary, bless the dying, soothe the suffering, pity the afflicted, shield the joyous;",joy,0
1112,@DamnPatriot You're a POS for rejoicing in someone's death.,joy,0
1113,@kwelbyroberts they will come and you will rejoice at their arrival.,joy,1
1114,"Our branch will be closed this Sunday, 9/25, in honor of the IRONMAN 70.3 happening in Downtown! Come cheer on race participants!",joy,2
1115,Punchline king is back! @Paedeezy ðŸ”¥ðŸ”¥ðŸ”¥ðŸ”¥ðŸ”¥ðŸ”¥ðŸ”¥ðŸ’¯ðŸ’¯ðŸ’¯ #bright city lights,joy,2
1116,Apparently all the money in the world can't buy a single person to tell you not give your own waist a hearty two-handed pinch while onstage.,joy,0
1117,When my friends send me ballons and fireworks through text...#amazing #smiling,joy,3
1118,A decent sleep makes Kurt a happy soldier. Spit &amp; polish the converse men. chests out and baseball caps at a jaunty angle.,joy,1
1119,#PeopleLikeMeBecause of my razor wit &amp; sparkling personality,joy,1
1120,"@theclobra lol I thought maybe, couldn't decide if there was levity or not",joy,0
1121,My morning started off amazing!! Hopefully the whole day is going as i want it to go!\n#GreatDay #optimism,joy,3
1122,@msdhoni #dhoni bcoz of is calmness nd match winning  finishers nd a proud #miltirian #dad#husband nd wonderful humanbeing nd his ,joy,2
1123,@TeamGrout glee,joy,1
1124,When your rewatching glee and break down in tears all over again. ðŸ˜­ðŸ˜¢ #glee,joy,0
1125,ðŸ’¥âš–ï¸Yeahâ€¼ï¸ PAULâ€¼ï¸âš–ï¸ðŸ’¥ #joyous #glorious #BB18,joy,3
1126,And you as well! #sparkling @cherebork @MelissaJoyRD @SarahKoszykRD @eat4performance @rustnutrition @jenhaugen,joy,1
1127,Miami proficiency is like pleasing by what name miami beaches: pIkxb,joy,0
1128,Thank you disney themed episode for letting me discover how amazing the @BlackishWriters are! ,joy,3
1129,I #love to #laugh and share #laughter as way to share #joy,joy,3
1130,Okay~ #deepbreathes â˜ºï¸ we can do this @sydneyswans ðŸ’ªðŸ»ðŸ”´âšªï¸ #cheer #cheer &amp; see you on the other side peeps â¤ï¸ #AFLCatsSwans #ProudlySydney,joy,3
1131,@itsyourgirl_Z happy birthday :) have a blessed day love from Toronto :) #bday ,joy,3
1132,Go follow #beautiful #Snowgang â™¥@Amynicolehill12 â™¥ #Princess #fitness #bodyposi #haircut  #Whitegirlwednesday,joy,0
1133,"Another joyful encounter in Tribez &amp; Castlez! I just met Mouchole, Ogre Cook! Do you want to know who that is? Download the game and find...",joy,1
1134,Who actually chooses to drink sparkling water ðŸ¤”,joy,0
1135,@Dubai92 try asking for a cheeseburger with only onion &amp; mustard at any #McDonalds #hilarious,joy,2
1136,((things that grind my gears: people drawing gideon gleeful skinny,joy,0
1137,"@DayveeSutton BIG thank you for liking my little Pumpkin  :)  She's the smallest of my 4, but is very playful &amp; wakes me up most mornings.",joy,2
1138,"@flutterpolitely she is from the heyday 80's -could go either way, writing should be stronger but don't know who will be sacrificed first",joy,0
1139,@ahtareen1 @ReginalAleman @krelifa @zamansj64 @AwiexaB Very pleasing ty!,joy,3
1140,The object of literature is to make man a wiser and happier being. The poet makes us happy because he tells us how we may become so.,joy,2
1141,@Rbrutti what a #happy looking #couple !,joy,2
1142,And thus begins my 2 week holiday! ðŸ˜ðŸ˜\n#holiday #cheering #ghastinoir #rest,joy,3
1143,"To all who follow me, whether we've ever talked or not hope you have a joyous life. Goodbye.",joy,1
1144,"It's not that the man did not know how to juggle, he just didn't have the balls to do it.\n #funny #pun #punny #lol ",joy,3
1145,"The T.I / Shawty Lo beef is one of the more underrated ones in hip-hop history. Chock-full of wit, bravado and hilarity.",joy,2
1146,It's Thursday which means it's Grey's day #TGIT ,joy,2
1147,@LoriAlan1 Seriously. Digging those eyebrows. ,joy,1
1148,i mean i guess most of the mean ones are treated as like playful but i want to support yoosung without dating him ;___;,joy,0
1149,I'm ever so cheerful,joy,3
1150,Watch this amazing live.ly broadcast by @broitzmax  #musically,joy,1
1151,It's an exhilarating feeling. Working hard and feeling accomplished whether they notice or not--- you feel fu*king good ðŸ¤‘,joy,3
1152,"Yesterday , on 21 Sept. 2016 , i installed a new stratagem including audacity by rejoicing at Harbour tower,i will tenaciously follow up up.",joy,0
1153,Thank you @RachelPlatten for teaching me how to live again. It's been so long since &amp; this ride is about to be exhilarating. I just know it,joy,3
1154,Leon's cheerfulness is always a big help.,joy,2
1155,Loading mirth out to be trusted websites: LKskQUfke,joy,0
1156,Zephaniah 3:17 He surely is rejoicing over us with singing...such romance and so needed today!!,joy,3
1157,"@PhilGlutting Hey There Phil Glutting thank you for following us, it's appreciated :) ",joy,2
1158,"now that I have my future planned out, I feel so much happier #goals #life #happy #igotthis #yay",joy,3
1159,Solange is more aesthetically pleasing than your fave.,joy,1
1160,Loving  #Pitch so far !! ðŸ¤—ðŸ¤—ðŸ¤— @PITCHonFOX @Global_TV #chills ,joy,3
1161,ï”¥ï’ï¼- its lit having a class with you!!! Your such a great person and good at cheer!!,joy,3
1162,Miss my lil caramel delight ðŸ’“,joy,1
1163,"@OutlanderHome if not filming, @TobiasMenzies smile! please. :)",joy,2
1164,5 person of renown cheerful expectation solutions-pleasure principle back: HsNHZMJSc,joy,1
1165,"God just replaced my sadness with laughter, can't go the whole day sad ...",joy,2
1166,@T_newhouse13 as granny would say I don't know how to chirp,joy,1
1167,@bradshawjp Sweet! #optimism,joy,2
1168,"If any trump supporters and Hillary haters wanna chirp some weak minded, pandering liberals just tweet at @EmmyA2 @snickerfritz04",joy,0
1169,@WildRoverTours Thank you for follow and its a good website you have and cheering with no hassle.,joy,3
1170,"@AdamCimmering Boro are at the OS before then, they could give the stewards a good work out. Chelsea will get about 8k, will be lively.",joy,0
1171,Watch this amazing live.ly broadcast by @iamjustinburke  #musically,joy,2
1172,@iamnotatwit Or did I lie and cut 5 years off my age to be young and spry and hire-able in Hollywood? #thegoldbergs,joy,0
1173,Watch this amazing live.ly broadcast by @rosannahill  #musically,joy,1
1174,felt a bit shit getting a very high blood sugar then i remembered it's my first one above 15 this week which is incredible for me! ,joy,1
1175,mustache_harbor: TiburonChamber plus a hearty pour of #yachtrock by #mustacheharbor !,joy,2
1176,"...X, X... Do... you... hear... me? Darn... Your... optimism led... ...to your own... demise... ... You... should... li...live #ZeroBOT",joy,0
1177,Watch this amazing live.ly broadcast by @paulzimmer  #musically,joy,1
1178,@XGames looks exhilarating! Looking forward to seeing ðŸ‘ðŸ¼,joy,3
1179,Nothing lovelier than your great mate sending the most joyful and sweet pic - Thankyou #amy @artburstltd XXXX,joy,3
1180,Mou is too jovial and trying to impress those players too much. No player is bigger than manutd. SAF won't tolerate all this bs @ManUtd,joy,0
1181,@WuffinArts :c You have my most heartfelt condolences. I'm glad it passed with levity and love in it's heart.,joy,0
1182,@bear_ing you asshole... you made me sexually attacked to a animated bear :-P,joy,0
1183,@NateBLoL no it was that clear American naturally flavored sparkling water,joy,0
